Date,Close,,行标签,平均值项:Close,,,,,,
1973/10/25,110.5,,,,,,,,,
1973/10/26,111.379997,,,,,,,,,
1973/10/29,111.150002,,,,,,,,,
1973/10/30,109.330002,,,,,,,,,
1973/10/31,108.290001,,,,,,,,,
1973/11/1,107.690002,,,,,,,,,
1973/11/2,107.07,,,,,,,,,
1973/11/5,105.519997,,,,,,,,,
1973/11/6,104.959999,,,,,,,,,
1973/11/7,105.800003,,,,,,,,,
1973/11/8,107.019997,,,,,,,,,
1973/11/9,105.300003,,,,,,,,,
1973/11/12,104.440002,,,,,,,,,
1973/11/13,104.360001,,,,,,,,,
1973/11/14,102.449997,,,,,,,,,
1973/11/15,102.43,,,,,,,,,
1973/11/16,103.879997,,,,,,,,,
1973/11/19,100.709999,,,,,,,,,
1973/11/20,98.660004,,,,,,,,,
1973/11/21,99.760002,,,,,,,,,
1973/11/23,99.440002,,,,,,,,,
1973/11/26,96.580002,,,,,,,,,
1973/11/27,95.699997,,,,,,,,,
1973/11/28,97.650002,,,,,,,,,
1973/11/29,97.309998,,,,,,,,,
1973/11/30,95.959999,,,,,,,,,
1973/12/3,93.900002,,,,,,,,,
1973/12/4,93.589996,,,,,,,,,
1973/12/5,92.160004,,,,,,,,,
1973/12/6,94.419998,,,,,,,,,
1973/12/7,96.510002,,,,,,,,,
1973/12/10,97.949997,,,,,,,,,
1973/12/11,96.040001,,,,,,,,,
1973/12/12,93.57,,,,,,,,,
1973/12/13,92.379997,,,,,,,,,
1973/12/14,93.290001,,,,,,,,,
1973/12/17,92.75,,,,,,,,,
1973/12/18,94.739998,,,,,,,,,
1973/12/19,94.82,,,,,,,,,
1973/12/20,94.550003,,,,,,,,,
1973/12/21,93.540001,,,,,,,,,
1973/12/24,92.900002,,,,,,,,,
1973/12/26,95.739998,,,,,,,,,
1973/12/27,97.739998,,,,,,,,,
1973/12/28,97.540001,,,,,,,,,
1973/12/31,97.550003,,,,,,,,,
1974/1/2,97.68,,,,,,,,,
1974/1/3,99.800003,,,,,,,,,
1974/1/4,98.900002,,,,,,,,,
1974/1/7,98.07,,,,,,,,,
1974/1/8,96.120003,,,,,,,,,
1974/1/9,93.419998,,,,,,,,,
1974/1/10,92.389999,,,,,,,,,
1974/1/11,93.660004,,,,,,,,,
1974/1/14,93.419998,,,,,,,,,
1974/1/15,94.230003,,,,,,,,,
1974/1/16,95.669998,,,,,,,,,
1974/1/17,97.300003,,,,,,,,,
1974/1/18,95.559998,,,,,,,,,
1974/1/21,95.400002,,,,,,,,,
1974/1/22,96.550003,,,,,,,,,
1974/1/23,97.07,,,,,,,,,
1974/1/24,96.82,,,,,,,,,
1974/1/25,96.629997,,,,,,,,,
1974/1/28,96.089996,,,,,,,,,
1974/1/29,96.010002,,,,,,,,,
1974/1/30,97.059998,,,,,,,,,
1974/1/31,96.57,,,,,,,,,
1974/2/1,95.32,,,,,,,,,
1974/2/4,93.290001,,,,,,,,,
1974/2/5,93,,,,,,,,,
1974/2/6,93.260002,,,,,,,,,
1974/2/7,93.300003,,,,,,,,,
1974/2/8,92.330002,,,,,,,,,
1974/2/11,90.660004,,,,,,,,,
1974/2/12,90.940002,,,,,,,,,
1974/2/13,90.980003,,,,,,,,,
1974/2/14,90.949997,,,,,,,,,
1974/2/15,92.269997,,,,,,,,,
1974/2/19,92.120003,,,,,,,,,
1974/2/20,93.440002,,,,,,,,,
1974/2/21,94.709999,,,,,,,,,
1974/2/22,95.389999,,,,,,,,,
1974/2/25,95.029999,,,,,,,,,
1974/2/26,96,,,,,,,,,
1974/2/27,96.400002,,,,,,,,,
1974/2/28,96.220001,,,,,,,,,
1974/3/1,95.529999,,,,,,,,,
1974/3/4,95.529999,,,,,,,,,
1974/3/5,97.32,,,,,,,,,
1974/3/6,97.980003,,,,,,,,,
1974/3/7,96.940002,,,,,,,,,
1974/3/8,97.779999,,,,,,,,,
1974/3/11,98.879997,,,,,,,,,
1974/3/12,99.150002,,,,,,,,,
1974/3/13,99.739998,,,,,,,,,
1974/3/14,99.650002,,,,,,,,,
1974/3/15,99.279999,,,,,,,,,
1974/3/18,98.050003,,,,,,,,,
1974/3/19,97.230003,,,,,,,,,
1974/3/20,97.57,,,,,,,,,
1974/3/21,97.339996,,,,,,,,,
1974/3/22,97.269997,,,,,,,,,
1974/3/25,97.639999,,,,,,,,,
1974/3/26,97.949997,,,,,,,,,
1974/3/27,96.589996,,,,,,,,,
1974/3/28,94.82,,,,,,,,,
1974/3/29,93.980003,,,,,,,,,
1974/4/1,93.25,,,,,,,,,
1974/4/2,93.349998,,,,,,,,,
1974/4/3,94.330002,,,,,,,,,
1974/4/4,94.330002,,,,,,,,,
1974/4/5,93.010002,,,,,,,,,
1974/4/8,92.029999,,,,,,,,,
1974/4/9,92.610001,,,,,,,,,
1974/4/10,92.400002,,,,,,,,,
1974/4/11,92.120003,,,,,,,,,
1974/4/15,92.050003,,,,,,,,,
1974/4/16,93.660004,,,,,,,,,
1974/4/17,94.360001,,,,,,,,,
1974/4/18,94.779999,,,,,,,,,
1974/4/19,93.75,,,,,,,,,
1974/4/22,93.379997,,,,,,,,,
1974/4/23,91.809998,,,,,,,,,
1974/4/24,90.300003,,,,,,,,,
1974/4/25,89.57,,,,,,,,,
1974/4/26,90.18,,,,,,,,,
1974/4/29,90,,,,,,,,,
1974/4/30,90.309998,,,,,,,,,
1974/5/1,92.220001,,,,,,,,,
1974/5/2,92.089996,,,,,,,,,
1974/5/3,91.290001,,,,,,,,,
1974/5/6,91.120003,,,,,,,,,
1974/5/7,91.459999,,,,,,,,,
1974/5/8,91.639999,,,,,,,,,
1974/5/9,92.959999,,,,,,,,,
1974/5/10,91.470001,,,,,,,,,
1974/5/13,90.660004,,,,,,,,,
1974/5/14,90.690002,,,,,,,,,
1974/5/15,90.449997,,,,,,,,,
1974/5/16,89.720001,,,,,,,,,
1974/5/17,88.209999,,,,,,,,,
1974/5/20,87.860001,,,,,,,,,
1974/5/21,87.910004,,,,,,,,,
1974/5/22,87.089996,,,,,,,,,
1974/5/23,87.290001,,,,,,,,,
1974/5/24,88.580002,,,,,,,,,
1974/5/28,88.370003,,,,,,,,,
1974/5/29,86.889999,,,,,,,,,
1974/5/30,87.43,,,,,,,,,
1974/5/31,87.279999,,,,,,,,,
1974/6/3,89.099998,,,,,,,,,
1974/6/4,90.139999,,,,,,,,,
1974/6/5,90.309998,,,,,,,,,
1974/6/6,91.959999,,,,,,,,,
1974/6/7,92.550003,,,,,,,,,
1974/6/10,93.099998,,,,,,,,,
1974/6/11,92.279999,,,,,,,,,
1974/6/12,92.059998,,,,,,,,,
1974/6/13,92.339996,,,,,,,,,
1974/6/14,91.300003,,,,,,,,,
1974/6/17,90.040001,,,,,,,,,
1974/6/18,89.449997,,,,,,,,,
1974/6/19,88.839996,,,,,,,,,
1974/6/20,88.209999,,,,,,,,,
1974/6/21,87.459999,,,,,,,,,
1974/6/24,87.690002,,,,,,,,,
1974/6/25,88.980003,,,,,,,,,
1974/6/26,87.610001,,,,,,,,,
1974/6/27,86.309998,,,,,,,,,
1974/6/28,86,,,,,,,,,
1974/7/1,86.019997,,,,,,,,,
1974/7/2,84.300003,,,,,,,,,
1974/7/3,84.25,,,,,,,,,
1974/7/5,83.660004,,,,,,,,,
1974/7/8,81.089996,,,,,,,,,
1974/7/9,81.480003,,,,,,,,,
1974/7/10,79.989998,,,,,,,,,
1974/7/11,79.889999,,,,,,,,,
1974/7/12,83.150002,,,,,,,,,
1974/7/15,83.779999,,,,,,,,,
1974/7/16,82.809998,,,,,,,,,
1974/7/17,83.699997,,,,,,,,,
1974/7/18,83.779999,,,,,,,,,
1974/7/19,83.540001,,,,,,,,,
1974/7/22,83.809998,,,,,,,,,
1974/7/23,84.650002,,,,,,,,,
1974/7/24,84.989998,,,,,,,,,
1974/7/25,83.980003,,,,,,,,,
1974/7/26,82.400002,,,,,,,,,
1974/7/29,80.940002,,,,,,,,,
1974/7/30,80.5,,,,,,,,,
1974/7/31,79.309998,,,,,,,,,
1974/8/1,78.75,,,,,,,,,
1974/8/2,78.589996,,,,,,,,,
1974/8/5,79.290001,,,,,,,,,
1974/8/6,80.519997,,,,,,,,,
1974/8/7,82.650002,,,,,,,,,
1974/8/8,81.57,,,,,,,,,
1974/8/9,80.860001,,,,,,,,,
1974/8/12,79.75,,,,,,,,,
1974/8/13,78.489998,,,,,,,,,
1974/8/14,76.730003,,,,,,,,,
1974/8/15,76.300003,,,,,,,,,
1974/8/16,75.669998,,,,,,,,,
1974/8/19,74.57,,,,,,,,,
1974/8/20,74.949997,,,,,,,,,
1974/8/21,73.510002,,,,,,,,,
1974/8/22,72.800003,,,,,,,,,
1974/8/23,71.550003,,,,,,,,,
1974/8/26,72.160004,,,,,,,,,
1974/8/27,70.940002,,,,,,,,,
1974/8/28,70.760002,,,,,,,,,
1974/8/29,69.989998,,,,,,,,,
1974/8/30,72.150002,,,,,,,,,
1974/9/3,70.519997,,,,,,,,,
1974/9/4,68.690002,,,,,,,,,
1974/9/5,70.870003,,,,,,,,,
1974/9/6,71.419998,,,,,,,,,
1974/9/9,69.720001,,,,,,,,,
1974/9/10,69.239998,,,,,,,,,
1974/9/11,68.550003,,,,,,,,,
1974/9/12,66.709999,,,,,,,,,
1974/9/13,65.199997,,,,,,,,,
1974/9/16,66.260002,,,,,,,,,
1974/9/17,67.379997,,,,,,,,,
1974/9/18,67.720001,,,,,,,,,
1974/9/19,70.089996,,,,,,,,,
1974/9/20,70.139999,,,,,,,,,
1974/9/23,69.419998,,,,,,,,,
1974/9/24,68.019997,,,,,,,,,
1974/9/25,67.57,,,,,,,,,
1974/9/26,66.459999,,,,,,,,,
1974/9/27,64.940002,,,,,,,,,
1974/9/30,63.540001,,,,,,,,,
1974/10/1,63.389999,,,,,,,,,
1974/10/2,63.380001,,,,,,,,,
1974/10/3,62.279999,,,,,,,,,
1974/10/4,62.34,,,,,,,,,
1974/10/7,64.949997,,,,,,,,,
1974/10/8,64.839996,,,,,,,,,
1974/10/9,67.82,,,,,,,,,
1974/10/10,69.790001,,,,,,,,,
1974/10/11,71.139999,,,,,,,,,
1974/10/14,72.739998,,,,,,,,,
1974/10/15,71.440002,,,,,,,,,
1974/10/16,70.330002,,,,,,,,,
1974/10/17,71.169998,,,,,,,,,
1974/10/18,72.279999,,,,,,,,,
1974/10/21,73.5,,,,,,,,,
1974/10/22,73.129997,,,,,,,,,
1974/10/23,71.029999,,,,,,,,,
1974/10/24,70.220001,,,,,,,,,
1974/10/25,70.120003,,,,,,,,,
1974/10/28,70.089996,,,,,,,,,
1974/10/29,72.830002,,,,,,,,,
1974/10/30,74.309998,,,,,,,,,
1974/10/31,73.900002,,,,,,,,,
1974/11/1,73.879997,,,,,,,,,
1974/11/4,73.080002,,,,,,,,,
1974/11/5,75.110001,,,,,,,,,
1974/11/6,74.75,,,,,,,,,
1974/11/7,75.209999,,,,,,,,,
1974/11/8,74.910004,,,,,,,,,
1974/11/11,75.150002,,,,,,,,,
1974/11/12,73.669998,,,,,,,,,
1974/11/13,73.349998,,,,,,,,,
1974/11/14,73.059998,,,,,,,,,
1974/11/15,71.910004,,,,,,,,,
1974/11/18,69.269997,,,,,,,,,
1974/11/19,68.199997,,,,,,,,,
1974/11/20,67.900002,,,,,,,,,
1974/11/21,68.18,,,,,,,,,
1974/11/22,68.900002,,,,,,,,,
1974/11/25,68.830002,,,,,,,,,
1974/11/26,69.470001,,,,,,,,,
1974/11/27,69.940002,,,,,,,,,
1974/11/29,69.970001,,,,,,,,,
1974/12/2,68.110001,,,,,,,,,
1974/12/3,67.169998,,,,,,,,,
1974/12/4,67.410004,,,,,,,,,
1974/12/5,66.129997,,,,,,,,,
1974/12/6,65.010002,,,,,,,,,
1974/12/9,65.599998,,,,,,,,,
1974/12/10,67.279999,,,,,,,,,
1974/12/11,67.669998,,,,,,,,,
1974/12/12,67.449997,,,,,,,,,
1974/12/13,67.07,,,,,,,,,
1974/12/16,66.459999,,,,,,,,,
1974/12/17,67.580002,,,,,,,,,
1974/12/18,67.900002,,,,,,,,,
1974/12/19,67.650002,,,,,,,,,
1974/12/20,66.910004,,,,,,,,,
1974/12/23,65.959999,,,,,,,,,
1974/12/24,66.879997,,,,,,,,,
1974/12/26,67.440002,,,,,,,,,
1974/12/27,67.139999,,,,,,,,,
1974/12/30,67.160004,,,,,,,,,
1974/12/31,68.559998,,,,,,,,,
1975/1/2,70.230003,,,,,,,,,
1975/1/3,70.709999,,,,,,,,,
1975/1/6,71.07,,,,,,,,,
1975/1/7,71.019997,,,,,,,,,
1975/1/8,70.040001,,,,,,,,,
1975/1/9,71.169998,,,,,,,,,
1975/1/10,72.610001,,,,,,,,,
1975/1/13,72.309998,,,,,,,,,
1975/1/14,71.68,,,,,,,,,
1975/1/15,72.139999,,,,,,,,,
1975/1/16,72.050003,,,,,,,,,
1975/1/17,70.959999,,,,,,,,,
1975/1/20,71.080002,,,,,,,,,
1975/1/21,70.699997,,,,,,,,,
1975/1/22,71.739998,,,,,,,,,
1975/1/23,72.07,,,,,,,,,
1975/1/24,72.980003,,,,,,,,,
1975/1/27,75.370003,,,,,,,,,
1975/1/28,76.029999,,,,,,,,,
1975/1/29,77.260002,,,,,,,,,
1975/1/30,76.209999,,,,,,,,,
1975/1/31,76.980003,,,,,,,,,
1975/2/3,77.82,,,,,,,,,
1975/2/4,77.610001,,,,,,,,,
1975/2/5,78.949997,,,,,,,,,
1975/2/6,78.559998,,,,,,,,,
1975/2/7,78.629997,,,,,,,,,
1975/2/10,78.360001,,,,,,,,,
1975/2/11,78.580002,,,,,,,,,
1975/2/12,79.919998,,,,,,,,,
1975/2/13,81.010002,,,,,,,,,
1975/2/14,81.5,,,,,,,,,
1975/2/18,80.93,,,,,,,,,
1975/2/19,81.440002,,,,,,,,,
1975/2/20,82.209999,,,,,,,,,
1975/2/21,82.620003,,,,,,,,,
1975/2/24,81.440002,,,,,,,,,
1975/2/25,79.529999,,,,,,,,,
1975/2/26,80.370003,,,,,,,,,
1975/2/27,80.769997,,,,,,,,,
1975/2/28,81.589996,,,,,,,,,
1975/3/3,83.029999,,,,,,,,,
1975/3/4,83.559998,,,,,,,,,
1975/3/5,83.900002,,,,,,,,,
1975/3/6,83.690002,,,,,,,,,
1975/3/7,84.300003,,,,,,,,,
1975/3/10,84.949997,,,,,,,,,
1975/3/11,84.360001,,,,,,,,,
1975/3/12,83.589996,,,,,,,,,
1975/3/13,83.739998,,,,,,,,,
1975/3/14,84.760002,,,,,,,,,
1975/3/17,86.010002,,,,,,,,,
1975/3/18,85.129997,,,,,,,,,
1975/3/19,84.339996,,,,,,,,,
1975/3/20,83.610001,,,,,,,,,
1975/3/21,83.389999,,,,,,,,,
1975/3/24,81.419998,,,,,,,,,
1975/3/25,82.059998,,,,,,,,,
1975/3/26,83.589996,,,,,,,,,
1975/3/27,83.849998,,,,,,,,,
1975/3/31,83.360001,,,,,,,,,
1975/4/1,82.639999,,,,,,,,,
1975/4/2,82.43,,,,,,,,,
1975/4/3,81.510002,,,,,,,,,
1975/4/4,80.879997,,,,,,,,,
1975/4/7,80.349998,,,,,,,,,
1975/4/8,80.989998,,,,,,,,,
1975/4/9,82.839996,,,,,,,,,
1975/4/10,83.769997,,,,,,,,,
1975/4/11,84.18,,,,,,,,,
1975/4/14,85.599998,,,,,,,,,
1975/4/15,86.300003,,,,,,,,,
1975/4/16,86.599998,,,,,,,,,
1975/4/17,87.25,,,,,,,,,
1975/4/18,86.300003,,,,,,,,,
1975/4/21,87.230003,,,,,,,,,
1975/4/22,87.089996,,,,,,,,,
1975/4/23,86.120003,,,,,,,,,
1975/4/24,86.040001,,,,,,,,,
1975/4/25,86.620003,,,,,,,,,
1975/4/28,86.230003,,,,,,,,,
1975/4/29,85.639999,,,,,,,,,
1975/4/30,87.300003,,,,,,,,,
1975/5/1,88.099998,,,,,,,,,
1975/5/2,89.220001,,,,,,,,,
1975/5/5,90.080002,,,,,,,,,
1975/5/6,88.639999,,,,,,,,,
1975/5/7,89.080002,,,,,,,,,
1975/5/8,89.559998,,,,,,,,,
1975/5/9,90.529999,,,,,,,,,
1975/5/12,90.610001,,,,,,,,,
1975/5/13,91.580002,,,,,,,,,
1975/5/14,92.269997,,,,,,,,,
1975/5/15,91.410004,,,,,,,,,
1975/5/16,90.43,,,,,,,,,
1975/5/19,90.529999,,,,,,,,,
1975/5/20,90.07,,,,,,,,,
1975/5/21,89.059998,,,,,,,,,
1975/5/22,89.389999,,,,,,,,,
1975/5/23,90.580002,,,,,,,,,
1975/5/27,90.339996,,,,,,,,,
1975/5/28,89.709999,,,,,,,,,
1975/5/29,89.68,,,,,,,,,
1975/5/30,91.150002,,,,,,,,,
1975/6/2,92.580002,,,,,,,,,
1975/6/3,92.889999,,,,,,,,,
1975/6/4,92.599998,,,,,,,,,
1975/6/5,92.690002,,,,,,,,,
1975/6/6,92.480003,,,,,,,,,
1975/6/9,91.209999,,,,,,,,,
1975/6/10,90.440002,,,,,,,,,
1975/6/11,90.550003,,,,,,,,,
1975/6/12,90.080002,,,,,,,,,
1975/6/13,90.519997,,,,,,,,,
1975/6/16,91.459999,,,,,,,,,
1975/6/17,90.580002,,,,,,,,,
1975/6/18,90.389999,,,,,,,,,
1975/6/19,92.019997,,,,,,,,,
1975/6/20,92.610001,,,,,,,,,
1975/6/23,93.620003,,,,,,,,,
1975/6/24,94.190002,,,,,,,,,
1975/6/25,94.620003,,,,,,,,,
1975/6/26,94.809998,,,,,,,,,
1975/6/27,94.809998,,,,,,,,,
1975/6/30,95.190002,,,,,,,,,
1975/7/1,94.849998,,,,,,,,,
1975/7/2,94.18,,,,,,,,,
1975/7/3,94.360001,,,,,,,,,
1975/7/7,93.540001,,,,,,,,,
1975/7/8,93.389999,,,,,,,,,
1975/7/9,94.800003,,,,,,,,,
1975/7/10,94.809998,,,,,,,,,
1975/7/11,94.660004,,,,,,,,,
1975/7/14,95.190002,,,,,,,,,
1975/7/15,95.610001,,,,,,,,,
1975/7/16,94.610001,,,,,,,,,
1975/7/17,93.629997,,,,,,,,,
1975/7/18,93.199997,,,,,,,,,
1975/7/21,92.440002,,,,,,,,,
1975/7/22,91.449997,,,,,,,,,
1975/7/23,90.18,,,,,,,,,
1975/7/24,90.07,,,,,,,,,
1975/7/25,89.290001,,,,,,,,,
1975/7/28,88.690002,,,,,,,,,
1975/7/29,88.190002,,,,,,,,,
1975/7/30,88.830002,,,,,,,,,
1975/7/31,88.75,,,,,,,,,
1975/8/1,87.989998,,,,,,,,,
1975/8/4,87.150002,,,,,,,,,
1975/8/5,86.230003,,,,,,,,,
1975/8/6,86.25,,,,,,,,,
1975/8/7,86.300003,,,,,,,,,
1975/8/8,86.019997,,,,,,,,,
1975/8/11,86.550003,,,,,,,,,
1975/8/12,87.120003,,,,,,,,,
1975/8/13,85.970001,,,,,,,,,
1975/8/14,85.599998,,,,,,,,,
1975/8/15,86.360001,,,,,,,,,
1975/8/18,86.199997,,,,,,,,,
1975/8/19,84.949997,,,,,,,,,
1975/8/20,83.220001,,,,,,,,,
1975/8/21,83.07,,,,,,,,,
1975/8/22,84.279999,,,,,,,,,
1975/8/25,85.059998,,,,,,,,,
1975/8/26,83.959999,,,,,,,,,
1975/8/27,84.43,,,,,,,,,
1975/8/28,86.400002,,,,,,,,,
1975/8/29,86.879997,,,,,,,,,
1975/9/2,85.480003,,,,,,,,,
1975/9/3,86.029999,,,,,,,,,
1975/9/4,86.199997,,,,,,,,,
1975/9/5,85.620003,,,,,,,,,
1975/9/8,85.889999,,,,,,,,,
1975/9/9,84.599998,,,,,,,,,
1975/9/10,83.790001,,,,,,,,,
1975/9/11,83.449997,,,,,,,,,
1975/9/12,83.300003,,,,,,,,,
1975/9/15,82.879997,,,,,,,,,
1975/9/16,82.089996,,,,,,,,,
1975/9/17,82.370003,,,,,,,,,
1975/9/18,84.059998,,,,,,,,,
1975/9/19,85.879997,,,,,,,,,
1975/9/22,85.07,,,,,,,,,
1975/9/23,84.940002,,,,,,,,,
1975/9/24,85.739998,,,,,,,,,
1975/9/25,85.639999,,,,,,,,,
1975/9/26,86.190002,,,,,,,,,
1975/9/29,85.029999,,,,,,,,,
1975/9/30,83.870003,,,,,,,,,
1975/10/1,82.93,,,,,,,,,
1975/10/2,83.82,,,,,,,,,
1975/10/3,85.949997,,,,,,,,,
1975/10/6,86.879997,,,,,,,,,
1975/10/7,86.769997,,,,,,,,,
1975/10/8,87.940002,,,,,,,,,
1975/10/9,88.370003,,,,,,,,,
1975/10/10,88.209999,,,,,,,,,
1975/10/13,89.459999,,,,,,,,,
1975/10/14,89.279999,,,,,,,,,
1975/10/15,89.230003,,,,,,,,,
1975/10/16,89.370003,,,,,,,,,
1975/10/17,88.860001,,,,,,,,,
1975/10/20,89.82,,,,,,,,,
1975/10/21,90.559998,,,,,,,,,
1975/10/22,90.709999,,,,,,,,,
1975/10/23,91.239998,,,,,,,,,
1975/10/24,89.830002,,,,,,,,,
1975/10/27,89.730003,,,,,,,,,
1975/10/28,90.510002,,,,,,,,,
1975/10/29,89.389999,,,,,,,,,
1975/10/30,89.309998,,,,,,,,,
1975/10/31,89.040001,,,,,,,,,
1975/11/3,88.089996,,,,,,,,,
1975/11/4,88.510002,,,,,,,,,
1975/11/5,89.150002,,,,,,,,,
1975/11/6,89.550003,,,,,,,,,
1975/11/7,89.330002,,,,,,,,,
1975/11/10,89.339996,,,,,,,,,
1975/11/11,89.870003,,,,,,,,,
1975/11/12,91.190002,,,,,,,,,
1975/11/13,91.040001,,,,,,,,,
1975/11/14,90.970001,,,,,,,,,
1975/11/17,91.459999,,,,,,,,,
1975/11/18,91,,,,,,,,,
1975/11/19,89.980003,,,,,,,,,
1975/11/20,89.639999,,,,,,,,,
1975/11/21,89.529999,,,,,,,,,
1975/11/24,89.699997,,,,,,,,,
1975/11/25,90.709999,,,,,,,,,
1975/11/26,90.940002,,,,,,,,,
